System Uptime[ms] 31915,System VBATTcell0[V] 3.91,System VBATTcell1[V] 3.84,System VBATTcell2[V] 3.79,Airdata rho[kg/m3] 1.25,Airdata T[C] 3.50,Airdata AoA[deg] nan,Airdata AoS[deg] nan,Airdata VCAS[m/s] 2.54,Airdata VTAS[m/s] 2.51,BMP280_0 P[Pa] 99883.52, BMP280_0 Tpackage[C] 11.80, HTU21DF_0 RH[%] 87.83, HTU21DF_0 Tpackage[C] 10.50, D6F-PH0025AD1_0 q[Pa] 4.40, D6F-PH0025AD1_0 Tpackage[C] 10.40, D6F-PH0025AD1_1 q[Pa] 4.02, D6F-PH0025AD1_1 Tpackage[C] 10.80, D6F-PH0025AD1_2 q[Pa] nan, D6F-PH0025AD1_2 Tpackage[C] nan, MPU6050_0 pitch[deg] 0.07, MPU6050_0 roll[deg] 1.50, VL53L1X_0 s[m] 0.08, ;
System Uptime[ms] 32585,System VBATTcell0[V] 3.91,System VBATTcell1[V] 3.84,System VBATTcell2[V] 3.79,Airdata rho[kg/m3] 1.25,Airdata T[C] 3.52,Airdata AoA[deg] nan,Airdata AoS[deg] nan,Airdata VCAS[m/s] 2.59,Airdata VTAS[m/s] 2.56,BMP280_0 P[Pa] 99883.51, BMP280_0 Tpackage[C] 11.82, HTU21DF_0 RH[%] 87.83, HTU21DF_0 Tpackage[C] 10.51, D6F-PH0025AD1_0 q[Pa] 4.79, D6F-PH0025AD1_0 Tpackage[C] 10.10, D6F-PH0025AD1_1 q[Pa] 5.31, D6F-PH0025AD1_1 Tpackage[C] 11.00, D6F-PH0025AD1_2 q[Pa] nan, D6F-PH0025AD1_2 Tpackage[C] nan, MPU6050_0 pitch[deg] 0.09, MPU6050_0 roll[deg] 1.56, VL53L1X_0 s[m] 0.08, ;
System Uptime[ms] 33223,System VBATTcell0[V] 3.91,System VBATTcell1[V] 3.84,System VBATTcell2[V] 3.79,Airdata rho[kg/m3] 1.25,Airdata T[C] 3.52,Airdata AoA[deg] nan,Airdata AoS[deg] nan,Airdata VCAS[m/s] 2.65,Airdata VTAS[m/s] 2.62,BMP280_0 P[Pa] 99879.72, BMP280_0 Tpackage[C] 11.82, HTU21DF_0 RH[%] 87.83, HTU21DF_0 Tpackage[C] 10.53, D6F-PH0025AD1_0 q[Pa] 4.70, D6F-PH0025AD1_0 Tpackage[C] 10.40, D6F-PH0025AD1_1 q[Pa] 5.45, D6F-PH0025AD1_1 Tpackage[C] 11.00, D6F-PH0025AD1_2 q[Pa] nan, D6F-PH0025AD1_2 Tpackage[C] nan, MPU6050_0 pitch[deg] 0.08, MPU6050_0 roll[deg] 1.73, VL53L1X_0 s[m] 0.07, ;
System Uptime[ms] 33861,System VBATTcell0[V] 3.91,System VBATTcell1[V] 3.85,System VBATTcell2[V] 3.78,Airdata rho[kg/m3] 1.25,Airdata T[C] 3.53,Airdata AoA[deg] nan,Airdata AoS[deg] nan,Airdata VCAS[m/s] 2.84,Airdata VTAS[m/s] 2.80,BMP280_0 P[Pa] 99882.93, BMP280_0 Tpackage[C] 11.83, HTU21DF_0 RH[%] 87.85, HTU21DF_0 Tpackage[C] 10.53, D6F-PH0025AD1_0 q[Pa] 6.66, D6F-PH0025AD1_0 Tpackage[C] 10.40, D6F-PH0025AD1_1 q[Pa] 7.49, D6F-PH0025AD1_1 Tpackage[C] 10.80, D6F-PH0025AD1_2 q[Pa] nan, D6F-PH0025AD1_2 Tpackage[C] nan, MPU6050_0 pitch[deg] 0.07, MPU6050_0 roll[deg] 1.73, VL53L1X_0 s[m] 0.08, ;
System Uptime[ms] 34500,System VBATTcell0[V] 3.91,System VBATTcell1[V] 3.84,System VBATTcell2[V] 3.79,Airdata rho[kg/m3] 1.25,Airdata T[C] 3.53,Airdata AoA[deg] nan,Airdata AoS[deg] nan,Airdata VCAS[m/s] 3.53,Airdata VTAS[m/s] 3.49,BMP280_0 P[Pa] 99885.48, BMP280_0 Tpackage[C] 11.83, HTU21DF_0 RH[%] 87.83, HTU21DF_0 Tpackage[C] 10.53, D6F-PH0025AD1_0 q[Pa] 9.51, D6F-PH0025AD1_0 Tpackage[C] 10.10, D6F-PH0025AD1_1 q[Pa] 14.30, D6F-PH0025AD1_1 Tpackage[C] 11.00, D6F-PH0025AD1_2 q[Pa] nan, D6F-PH0025AD1_2 Tpackage[C] nan, MPU6050_0 pitch[deg] -0.00, MPU6050_0 roll[deg] 1.96, VL53L1X_0 s[m] 0.08, ;
System Uptime[ms] 35139,System VBATTcell0[V] 3.91,System VBATTcell1[V] 3.84,System VBATTcell2[V] 3.79,Airdata rho[kg/m3] 1.25,Airdata T[C] 3.54,Airdata AoA[deg] nan,Airdata AoS[deg] nan,Airdata VCAS[m/s] 5.19,Airdata VTAS[m/s] 5.13,BMP280_0 P[Pa] 99883.41, BMP280_0 Tpackage[C] 11.84, HTU21DF_0 RH[%] 87.83, HTU21DF_0 Tpackage[C] 10.54, D6F-PH0025AD1_0 q[Pa] 19.53, D6F-PH0025AD1_0 Tpackage[C] 10.40, D6F-PH0025AD1_1 q[Pa] 19.98, D6F-PH0025AD1_1 Tpackage[C] 10.80, D6F-PH0025AD1_2 q[Pa] nan, D6F-PH0025AD1_2 Tpackage[C] nan, MPU6050_0 pitch[deg] 0.08, MPU6050_0 roll[deg] 1.98, VL53L1X_0 s[m] 0.07, ;
System Uptime[ms] 35778,System VBATTcell0[V] 3.91,System VBATTcell1[V] 3.84,System VBATTcell2[V] 3.78,Airdata rho[kg/m3] 1.25,Airdata T[C] 3.55,Airdata AoA[deg] nan,Airdata AoS[deg] nan,Airdata VCAS[m/s] 5.10,Airdata VTAS[m/s] 5.03,BMP280_0 P[Pa] 99881.82, BMP280_0 Tpackage[C] 11.85, HTU21DF_0 RH[%] 87.82, HTU21DF_0 Tpackage[C] 10.56, D6F-PH0025AD1_0 q[Pa] 14.88, D6F-PH0025AD1_0 Tpackage[C] 10.10, D6F-PH0025AD1_1 q[Pa] 14.63, D6F-PH0025AD1_1 Tpackage[C] 11.00, D6F-PH0025AD1_2 q[Pa] nan, D6F-PH0025AD1_2 Tpackage[C] nan, MPU6050_0 pitch[deg] 0.08, MPU6050_0 roll[deg] 1.95, VL53L1X_0 s[m] 0.08, ;
System Uptime[ms] 36416,System VBATTcell0[V] 3.91,System VBATTcell1[V] 3.84,System VBATTcell2[V] 3.80,Airdata rho[kg/m3] 1.25,Airdata T[C] 3.56,Airdata AoA[deg] nan,Airdata AoS[deg] nan,Airdata VCAS[m/s] 4.94,Airdata VTAS[m/s] 4.88,BMP280_0 P[Pa] 99881.98, BMP280_0 Tpackage[C] 11.86, HTU21DF_0 RH[%] 87.86, HTU21DF_0 Tpackage[C] 10.56, D6F-PH0025AD1_0 q[Pa] 14.42, D6F-PH0025AD1_0 Tpackage[C] 10.10, D6F-PH0025AD1_1 q[Pa] 14.09, D6F-PH0025AD1_1 Tpackage[C] 11.00, D6F-PH0025AD1_2 q[Pa] nan, D6F-PH0025AD1_2 Tpackage[C] nan, MPU6050_0 pitch[deg] 0.03, MPU6050_0 roll[deg] 1.94, VL53L1X_0 s[m] 0.07, ;
System Uptime[ms] 37080,System VBATTcell0[V] 3.91,System VBATTcell1[V] 3.84,System VBATTcell2[V] 3.80,Airdata rho[kg/m3] 1.25,Airdata T[C] 3.56,Airdata AoA[deg] nan,Airdata AoS[deg] nan,Airdata VCAS[m/s] 4.73,Airdata VTAS[m/s] 4.67,BMP280_0 P[Pa] 99884.56, BMP280_0 Tpackage[C] 11.86, HTU21DF_0 RH[%] 87.89, HTU21DF_0 Tpackage[C] 10.57, D6F-PH0025AD1_0 q[Pa] 13.10, D6F-PH0025AD1_0 Tpackage[C] 10.10, D6F-PH0025AD1_1 q[Pa] 9.65, D6F-PH0025AD1_1 Tpackage[C] 11.00, D6F-PH0025AD1_2 q[Pa] nan, D6F-PH0025AD1_2 Tpackage[C] nan, MPU6050_0 pitch[deg] -0.01, MPU6050_0 roll[deg] 2.04, VL53L1X_0 s[m] 0.08, ;
System Uptime[ms] 37714,System VBATTcell0[V] 3.91,System VBATTcell1[V] 3.84,System VBATTcell2[V] 3.78,Airdata rho[kg/m3] 1.25,Airdata T[C] 3.57,Airdata AoA[deg] nan,Airdata AoS[deg] nan,Airdata VCAS[m/s] 4.19,Airdata VTAS[m/s] 4.14,BMP280_0 P[Pa] 99883.19, BMP280_0 Tpackage[C] 11.87, HTU21DF_0 RH[%] 87.80, HTU21DF_0 Tpackage[C] 10.59, D6F-PH0025AD1_0 q[Pa] 8.70, D6F-PH0025AD1_0 Tpackage[C] 10.10, D6F-PH0025AD1_1 q[Pa] 8.70, D6F-PH0025AD1_1 Tpackage[C] 11.00, D6F-PH0025AD1_2 q[Pa] nan, D6F-PH0025AD1_2 Tpackage[C] nan, MPU6050_0 pitch[deg] -0.12, MPU6050_0 roll[deg] 2.08, VL53L1X_0 s[m] 0.08, ;
System Uptime[ms] 38353,System VBATTcell0[V] 3.91,System VBATTcell1[V] 3.83,System VBATTcell2[V] 3.79,Airdata rho[kg/m3] 1.25,Airdata T[C] 3.57,Airdata AoA[deg] nan,Airdata AoS[deg] nan,Airdata VCAS[m/s] 3.76,Airdata VTAS[m/s] 3.72,BMP280_0 P[Pa] 99883.95, BMP280_0 Tpackage[C] 11.87, HTU21DF_0 RH[%] 87.71, HTU21DF_0 Tpackage[C] 10.59, D6F-PH0025AD1_0 q[Pa] 7.52, D6F-PH0025AD1_0 Tpackage[C] 10.10, D6F-PH0025AD1_1 q[Pa] 6.96, D6F-PH0025AD1_1 Tpackage[C] 11.00, D6F-PH0025AD1_2 q[Pa] nan, D6F-PH0025AD1_2 Tpackage[C] nan, MPU6050_0 pitch[deg] -0.07, MPU6050_0 roll[deg] 2.05, VL53L1X_0 s[m] 0.07, ;
